id	ten	tac_gia	license	so_tam	dinh_dang	tag	loai
desk_lamp_arm_01	Desk Lamp Arm 01	Yann Kervran, Kuutti Siitonen	CC0 1.0	25710	gltf,blend,fbx	lighting,rigged,collection: the_shed,industrial,lamp,mounted,fixed,desk,table,light,arm	models
didelta_spinosa	Didelta Spinosa	Jenelle van Heerden	CC0 1.0	694671	gltf,blend,fbx	plants,collection: namaqualand,green,dessert,shrub,leaves,nature,botany,natural,bush,foliage,leaf,flower	models
digital_wrist_watch	Digital Wrist Watch	Adrian C	CC0 1.0	10390	gltf,blend,fbx	collection: project_lighthouse,props,electronics,vintage,seven segment display,casio style,retro digital,80s aesthetic,backlit lcd,scratched	models
dining_chair_02	Dining Chair 02	James Ray Cock	CC0 1.0	22013	gltf,blend,fbx	furniture,seating,modern,chair,seat,dining,fancy,leather	models
dining_table	Dining Table	Aron Łyczek	CC0 1.0	1048	gltf,blend,fbx	collection: project_lighthouse,furniture,table,old,scratched,cloth-covered,rectangular,checkered-tablecloth,tapered-legs,worn	models
dirty_football	Dirty Football	Rohit Seervi	CC0 1.0	37486	gltf,blend,fbx	props,shed,toy,soccer,sports,sport,ball,game,field,stadium,dirty,dirt	models
drain_cleaner	Drain Cleaner	James Ray Cock	CC0 1.0	4338	gltf,blend,fbx	industrial,props,tools,workshop,garage,bathroom,cleaning,cleaning supplies,toilet,household,maintenance,plumbing,cleaner,drain,chemicals,sewer,blockage,storage,pipe cleaner	models
drawer_cabinet	Drawer Cabinet	Ulan Cabanilla	CC0 1.0	26406	gltf,blend,fbx	furniture,wood,furniture,shelf,drawer,metal,modern	models
drill_press_01	Drill Press 01	Viktor	CC0 1.0	58526	gltf,blend,fbx	collection: project_lighthouse,appliances,electronics,industrial,tools,machinery,workshop,chuck,garage,construction	models
dry_branches_medium_01	Dry Branches Medium 01	Rico Cilliers	CC0 1.0	16803	gltf,blend,fbx	props,nature,plants,ground cover,collection: pine_forest,collection: verdant_trail,branches,dead,dry,plants,nature,natural,plant,outdoor,foliage,forest,jungle,shrub,medium,stick,twig,botany,wood	models
dry_quiver_leaf	Dry Quiver Leaf	Greg Zaal, Rico Cilliers	CC0 1.0	147596	gltf,blend,fbx	nature,plants,ground cover,collection: namaqualand,karoo,desert,south africa,dry,dried,dead,debris	models
dustpan	Dustpan	Balen	CC0 1.0	4332	gltf,blend,fbx	collection: project_lighthouse,props,tools,garage,workshop,cleaning supplies,dusted,storage,sanitation,janitorial,cleaning,household	models
dutch_ship_large_01	Dutch Ship Large 01	James Ray Cock, Rico Cilliers, Nicolò Zubbini	CC0 1.0	110616	gltf,blend,fbx	ships,collection: smugglers_cove,ship,boat,old,wooden,wood,maritime,commercial,pirates,ocean,sail,sea,large,fancy,sailing	models
dutch_ship_large_02	Dutch Ship Large 02	James Ray Cock, Rico Cilliers, Nicolò Zubbini	CC0 1.0	96506	gltf,blend,fbx	ships,collection: smugglers_cove,old,wooden,wood,maritime,colonial,pirates,ship,ocean,sea,boat,sail,large,sailing,fancy	models
dutch_ship_medium	Dutch Ship Medium	James Ray Cock, Rico Cilliers, Nicolò Zubbini	CC0 1.0	69162	gltf,blend,fbx	ships,collection: smugglers_cove,ship,boat,pirates,old,wooden,wood,colonial,maritime,commercial,ocean,sea,medium,sail	models
electric_stove	Electric Stove	Kuutti Siitonen	CC0 1.0	13914	gltf,blend,fbx	electronics,appliances,rigged,props,kitchen appliance,cooking equipment,stovetop,oven,cooktop,simple,white,cooking,kitchen	models
exterior_aircon_unit	Exterior Aircon Unit	Monsta3D	CC0 1.0	18986	gltf,blend,fbx	appliances,industrial,electronics,collection: hidden_alley,cooling system,aircon,climatecontrol,ventilation,utility,infrastructure	models
fancy_picture_frame_01	Fancy Picture Frame 01	Rob Tuytel, Rico Cilliers	CC0 1.0	938	gltf,blend,fbx	decorative,wall decoration,art,vintage,old,dutch,painting,oil,antique,fancy,frame,picture	models
fancy_picture_frame_02	Fancy Picture Frame 02	Rob Tuytel, Rico Cilliers	CC0 1.0	35102	gltf,blend,fbx	decorative,wall decoration,art,vintage,old,dutch,painting,oil,antique,fancy,frame,picture	models
fern_02	Fern 02	Rob Tuytel, Rico Cilliers	CC0 1.0	6232	gltf,blend,fbx	plants,nature,collection: smugglers_cove,collection: pine_forest,plant,fern,foliage,jungle,shrub,bush,leaf,leaves,green,nature,forest,outdoor	models
filmstrip_projector_8mm	Filmstrip Projector 8mm	PeterM	CC0 1.0	32697	gltf,blend,fbx	electronics,appliances,collection: project_lighthouse,antique,vintage,old,retro,film,movie,theater	models
fir_sapling	Fir Sapling	Rob Tuytel, Rico Cilliers	CC0 1.0	433021	gltf,blend,fbx	nature,plants,trees,collection: pine_forest,fir,sapling,small,tree,needles,woodland,branches,natural,green,environment,coniferous	models
fir_sapling_medium	Fir Sapling Medium	Rob Tuytel, Rico Cilliers	CC0 1.0	2308249	gltf,blend,fbx	plants,nature,trees,collection: pine_forest,fir,sapling,medium,needles,woodland,branches,environment,coniferous,tree,plants,foliage,geometry nodes	models
fir_tree_01	Fir Tree 01	Rob Tuytel, Rico Cilliers	CC0 1.0	7853731	gltf,blend,fbx	nature,plants,trees,collection: pine_forest,fir,tree,geometry nodes,woodland,needles,branches,environment,coniferous,plants,forest,tall,trunk,bark,foliage,twig	models
fire_alarm	Fire Alarm	Slinc	CC0 1.0	2705	gltf,blend,fbx	collection: project_lighthouse,industrial,office,wall decoration,alarm,emergency,red,safety,firefighting	models
fire_hydrant	Fire Hydrant	Gonçalo Felício	CC0 1.0	86316	gltf,blend,fbx	industrial,structures,collection: hidden_alley,city,urban,street,road,emergency,valve,extinguisher,utility,municipal,infrastructure	models
fish_knife	Fish Knife	Mateusz Sadek	CC0 1.0	2736	gltf,blend,fbx	collection: project_lighthouse,props,fishing,blade,dagger,sharp,survival,weapon	models
fishermans_hat	Fishermans Hat	PierreB3D	CC0 1.0	10304	gltf,blend,fbx	collection: project_lighthouse,props,outdoor,clothing,hat,garden,greenhouse,gardening,boonie hat,wide-brim,fishing,safari hat,sunhat	models
flathead_screwdriver	Flathead Screwdriver	Dylan Detwiller	CC0 1.0	2300	gltf,blend,fbx	tools,props,industrial,collection: the_shed,wood,shed,wooden,garage,workshop,woodwork,carpentry	models
flower_empodium	Flower Empodium	Jenelle van Heerden, Rico Cilliers	CC0 1.0	5820	gltf,blend,fbx	nature,plants,flowers,ground cover,collection: namaqualand,karoo,field,yellow,floral,wildflower,south africa	models
flower_gazania	Flower Gazania	James Ray Cock, Jenelle van Heerden	CC0 1.0	25819	gltf,blend,fbx	nature,plants,flowers,ground cover,collection: namaqualand,karoo,outdoor,field,orange,botanical,floral,african,wildflower,daisy,south africa	models
flower_heliophila	Flower Heliophila	Jenelle van Heerden	CC0 1.0	324914	gltf,blend,fbx	nature,plants,ground cover,grass,collection: namaqualand,plant,natural,botany,tiny,small,karoo,desert,south africa,white,wildflower,floral	models
flower_stinkkruid	Flower Stinkkruid	Jenelle van Heerden, Rico Cilliers	CC0 1.0	103778	gltf,blend,fbx	nature,plants,flowers,collection: namaqualand,karoo,field,yellow,botanical,botany,floral,south africa,wildflower	models
flower_ursinia	Flower Ursinia	Jenelle van Heerden, Rico Cilliers	CC0 1.0	44360	gltf,blend,fbx	nature,plants,flowers,collection: namaqualand,ground cover,karoo,south africa,desert,wildflower,botanical,orange	models
folding_wooden_stool	Folding Wooden Stool	Ulan Cabanilla	CC0 1.0	6324	gltf,blend,fbx	seating,furniture,workshop,garage,woodwork,camping,folding stool,portable,compact,outdoor,garden	models
food_apple_01	Food Apple 01	Oliver Harries	CC0 1.0	7012	gltf,blend,fbx	food,nature,food,fruit,apple,fruitbowl,red,ripe,fresh,organic,stem,ripe apple	models
food_avocado_01	Food Avocado 01	Oliver Harries	CC0 1.0	7743	gltf,blend,fbx	food,nature,fruit,food,fruitbowl,avo,dark,ripe	models
food_ginger_01	Food Ginger 01	Oliver Harries	CC0 1.0	7205	gltf,blend,fbx	food,nature,food,cooking,ginger,chef,resturant,organic,root,herbal,botanical,rhizome	models
food_kiwi_01	Food Kiwi 01	Oliver Harries	CC0 1.0	7748	gltf,blend,fbx	food,nature,food,fruitbowl,fruit,kiwi,exotic,tropical	models
food_lime_01	Food Lime 01	Oliver Harries	CC0 1.0	8100	gltf,blend,fbx	food,nature,fruit,fruitbowl,food,lemon,lime,citrus,green,fresh	models
food_lychee_01	Food Lychee 01	Oliver Harries	CC0 1.0	6783	gltf,blend,fbx	food,nature,fruitbowl,fruit,food,lychee,fresh,lychee skin ,spikey,tropical,organic	models
food_pears_asian_01	Pears Asian 01	Amal Kumar	CC0 1.0	12572	gltf,blend,fbx	food,nature,fruit,fruitbowl,tropical,food,pears,organic,asian pears,produce,fresh fruit,greenhouse,ripe,stem,raw	models
food_pomegranate_01	Food Pomegranate 01	Oliver Harries	CC0 1.0	8142	gltf,blend,fbx	food,nature,fruit,fruitbowl,food,red,pomegranite,produce,fresh fruit,ripe,calyx,raw	models
football	Football	Amal Kumar	CC0 1.0	4296	gltf,blend,fbx	props,collection: the_shed,shed,toy,sport,soccer,ball,outdoor,garden,garage	models
gallinera_chair	Gallinera Chair	Ulan Cabanilla	CC0 1.0	11560	gltf,blend,fbx	furniture,seating,vintage,antique,philippines,traditional,old,wooden	models
gallinera_table	Gallinera Table	Ulan Cabanilla	CC0 1.0	5528	gltf,blend,fbx	furniture,table,vintage,antique,philippines,traditional,old,wooden	models
gamepad	Gamepad	Josh Dean	CC0 1.0	9546	gltf,blend,fbx	props,game,video,tv,living room,lounge,80's,indoor games,entertainment,gaming,controller,nintendo,joystick,console,xbox,playstation,remote	models
gaming_console	Gaming Console	Sean Buckley	CC0 1.0	31710	gltf,blend,fbx	appliances,electronics,game,gaming,console,playstation,entertainment,video games,xbox	models
garden_gloves_01	Garden Gloves 01	Satyaki Mandal	CC0 1.0	6822	gltf,blend,fbx	props,collection: the_shed,outdoor,shed,garden,gardening,hand,dirty,used,worn,old,workshop,garage,greenhouse,farm	models
garden_gnome	Garden Gnome	Bhargav Kubal	CC0 1.0	28858	gltf,blend,fbx	decorative,collection: the_shed,shed,outdoor,garage,garden,gardening,farmhouse,greenhouse	models
garden_hose_wall_mounted_01	Garden Hose Wall Mounted 01	Kuutti Siitonen	CC0 1.0	11684	gltf,blend,fbx	wall decoration,plants,collection: the_shed,garden,gardening,landscaping,pipes,cable,valve,hose,water,tap,outdoor,green,shed,irrigation,greenhouse,farm,farmhouse	models
garden_sprinkler_01	Garden Sprinkler 01	Amal Kumar	CC0 1.0	8192	gltf,blend,fbx	tools,appliances,collection: the_shed,garden,gardening,shed,outdoor,garage,landscaping,water,tap,valve,hose,sprinkler,irrigation,greenhouse,farm	models
gate_latch_01	Gate Latch 01	Desktoy	CC0 1.0	5480	gltf,blend,fbx	industrial,buildings,structures,collection: the_shed,outdoor,metal,gate,lock,latch,bolt,fence,door,wooden,shed,farm,farmhouse	models
gothic_coffee_table	Gothic Coffee Table	Ulan Cabanilla	CC0 1.0	23836	gltf,blend,fbx	furniture,table,vintage,antique,old,wooden,gothic,medieval,dark decor	models
gothic_statue	Gothic Statue	Benny Weimer	CC0 1.0	27739	gltf,blend,fbx	collection: project_lighthouse,decorative,old,stones,sculpture,medieval,statue,artwork,ornamental,gothic,weathered,ornate	models
grass_bermuda_01	Grass Bermuda 01	Rico Cilliers	CC0 1.0	223596	gltf,blend,fbx	grass,nature,ground cover,collection: smugglers_cove,plant,grass,nature,shrub,field,foliage,natural,outdoor,botany,small,green,bermuda	models
grass_medium_01	Grass Medium 01	Rob Tuytel, Rico Cilliers	CC0 1.0	1606633	gltf,blend,fbx	grass,nature,ground cover,collection: pine_forest,plant,grass,nature,green,shrub,outdoor,field,meadow,natural,foliage,small,botany	models
grass_medium_02	Grass Medium 02	Rico Cilliers	CC0 1.0	1043926	gltf,blend,fbx	nature,ground cover,grass,plants,collection: verdant_trail,grass,field,meadow,shrub,small,green,nature,plant,foliage,natural,geometry nodes,ground cover,vegetation,undergrowth,ground,lawn,environment,pasture	models
hamburger_buns	Hamburger Buns	Alexander Shulha	CC0 1.0	11588	gltf,blend,fbx	props,food,collection: project_lighthouse,baked goods,bread,bakery,bread rolls,buns	models
hand_plane_no4	Hand Plane No4	Satyaki Mandal	CC0 1.0	8220	gltf,blend,fbx	tools,collection: the_shed,vintage,hand tool,carpentry,old,wood,worn,woodwork,workshop,shed,garage	models
hand_truck	Hand Truck	Mutanzom3D	CC0 1.0	13220	gltf,blend,fbx	collection: project_lighthouse,industrial,props,dolly,sack truck,warehouse equipment,load carrier,portable trolley,cart,storage,freight,tool,garage,warehouse,factory	models
handsaw_wood	Handsaw Wood	Konrad Szałankiewicz	CC0 1.0	2548	gltf,blend,fbx	props,tools,industrial,collection: the_shed,wooden,workshop,shed,woodwork,worn,metal,carpentry,garage,saw	models
hanging_industrial_lamp	Hanging Industrial Lamp	Kuutti Siitonen	CC0 1.0	9530	gltf,blend,fbx	lighting,industrial lighting,hanging lamp,warehouse lighting,bunker,metal lamp,factory,warehouse	models
hanging_picture_frame_01	Hanging Picture Frame 01	James Ray Cock	CC0 1.0	2586	gltf,blend,fbx	decorative,wall decoration,modern,minimalist,clean,frame,simple,art	models
hanging_picture_frame_02	Hanging Picture Frame 02	James Ray Cock	CC0 1.0	3678	gltf,blend,fbx	decorative,wall decoration,wood,painting,old,art,frame	models
hanging_picture_frame_03	Hanging Picture Frame 03	James Ray Cock	CC0 1.0	24348	gltf,blend,fbx	wall decoration,decorative,vintage,photo,photograph,old,antique,picture,fancy,wooden,varnished	models
hatchet	Hatchet	James Ray Cock, Ulan Cabanilla	CC0 1.0	5250	gltf,blend,fbx	tools,weapon,axe,lumber,hatchet,chopping,woodwork,camping,forestry,hiking,firewood,hand tool	models
horse_head	Horse Head	Tina	CC0 1.0	12068	gltf,blend,fbx	decorative,old,vintage,antique,ornate,sculpture,artwork,art,statue,ornamental	models
horse_statue_01	Horse Statue 01	Rico Cilliers	CC0 1.0	22388	gltf,blend,fbx	props,decorative,decorative,horse,statue,figurine,porcelain,animal,sculpture,white,fancy	models
industrial_caged_sconce	Industrial Caged Sconce	Ulan Cabanilla	CC0 1.0	26576	gltf,blend,fbx	collection: project_lighthouse,lighting,industrial,caged lamp,pipe fixture,guarded light,utility lighting,warehouse,factory,bunker,wall light,modular,heavy duty	models
industrial_coffee_table	Industrial Coffee Table	Ulan Cabanilla	CC0 1.0	41300	gltf,blend,fbx	furniture,table,metal,industrial,steel,rustic,workshop,metal frame,garage,urban loft	models
industrial_microscope	Industrial Microscope	Lukas Walzer	CC0 1.0	16598	gltf,blend,fbx	collection: project_lighthouse,industrial,tools,appliances,lab,laboratory,science,testing,equipment,optical	models
industrial_pastic_container	Industrial Plastic Container	Galo Benivegna	CC0 1.0	7118	gltf,blend,fbx	collection: project_lighthouse,containers,office,industrial,worn,storage,rectangular,dirty	models
industrial_pipe_lamp	Industrial Pipe Lamp	Mateusz Sadek	CC0 1.0	8626	gltf,blend,fbx	collection: project_lighthouse,industrial,lighting,desk light,lamp,metal,industrial,workshop lamp,mechanical	models
industrial_storage_cart	Industrial Storage Cart	Jule Bielitz	CC0 1.0	18902	gltf,blend,fbx	collection: project_lighthouse,table,furniture,industrial,old,metal,steel,container,garage,workshop,rusted,shed,rolling,workbench,casters	models
industrial_wall_lamp	Industrial Wall Lamp	Kuutti Siitonen	CC0 1.0	4446	gltf,blend,fbx	lighting,industrial,factory,warehouse,wall light,metal,bunker,mine	models
industrial_wall_sconce	Industrial Wall Sconce	Ulan Cabanilla	CC0 1.0	9826	gltf,blend,fbx	lighting,decorative,old,vintage,antique,fancy,farmhouse,rustic,brass,copper,wall light	models
island_tree_01	Island Tree 01	Rob Tuytel, Rico Cilliers	CC0 1.0	3729692	gltf,blend,fbx	nature,plants,trees,collection: verdant_trail,tree,natural,nature,green,plant,outdoor,leaf,botany,leaves,forest,bush,jungle,foliage,island,coastal,geometry nodes,trunk,bark	models
island_tree_02	Island Tree 02	Rob Tuytel, Rico Cilliers	CC0 1.0	1762064	gltf,blend,fbx	nature,plants,trees,tree,natural,nature,green,plant,outdoor,leaf,botany,leaves,forest,bush,jungle,foliage,small,geometry nodes,trunk,bark,island,coastal	models
island_tree_03	Island Tree 03	Rob Tuytel, Rico Cilliers	CC0 1.0	4760490	gltf,blend,fbx	nature,plants,trees,tree,natural,nature,green,plant,outdoor,leaf,botany,leaves,forest,bush,jungle,foliage,small,geometry nodes,trunk,bark,island,coastal	models
jacaranda_tree	Jacaranda Tree	Rob Tuytel, Rico Cilliers	CC0 1.0	312356	gltf,blend,fbx	nature,plants,trees,collection: verdant_trail,tree,natural,nature,green,plant,outdoor,leaf,botany,leaves,forest,jungle,foliage,geometry nodes,bark,trunk,jacaranda	models
jug_01	Jug 01	Kuutti Siitonen	CC0 1.0	5770	gltf,blend,fbx	props,decorative,dishes,containers,ceramic,milk,white,antique,vintage,old,fancy,decorative	models
katana_stand_01	Katana Stand 01	Rico Cilliers	CC0 1.0	3780	gltf,blend,fbx	props,decorative,katana,stand,wooden,painted,worn,simple,display	models
kite_shield	Kite Shield	Ulan Cabanilla	CC0 1.0	10306	gltf,blend,fbx	props,collection: the_shed,weapon,shield,war,knight,crusades,old,wooden,metal,shed	models
korean_fire_extinguisher_01	Korean Fire Extinguisher 01	UM JOORIN	CC0 1.0	9913	gltf,blend,fbx	industrial,props,fire,saftey,fireman,extinguisher,emergency,equipment,red,firefighting,asian,utility,infrastructure	models
korean_public_payphone_01	Korean Public Payphone 01	UM JOORIN	CC0 1.0	48132	gltf,blend,fbx	props,pay,phone,public,korean,old,utility,infrastructure	models
ladder_sectioned_01	Ladder Sectioned 01	MP	CC0 1.0	29140	gltf,blend,fbx	industrial,tools,collection: the_shed,scaffolding,foldable,folding,steps,metal,building,construction,workshop,garage,shed	models
lambis_shell	Lambis Shell	Kuutti Siitonen	CC0 1.0	12498	gltf,blend,fbx	decorative,nature,shell,beach,shore,shoreline,underwater,coral,reef,ocean,sea,marine life,mollusk	models
lantern_chandelier_01	Lantern Chandelier 01	Kirill Sannikov	CC0 1.0	5971	gltf,blend,fbx	lighting,lighting,old,victorian,metal,antique,ornate,vintage,brass,fancy,ornamental,chandelier,light,indoor light,light fixture	models
large_castle_door	Large Castle Door	Tina	CC0 1.0	12640	gltf,blend,fbx	structures,buildings,collection: hidden_alley,fort,castle,gate,door,entrance,stronghold,fortified gate,crusades	models
large_iron_gate	Large Iron Gate	Josh Dean	CC0 1.0	38140	gltf,blend,fbx	structures,buildings,collection: hidden_alley,gate,entrance,drive way,cast iron,iron,stylish,security	models
lateral_sea_marker	Lateral Sea Marker	James Ray Cock, Kuutti Siitonen	CC0 1.0	13014	gltf,blend,fbx	props,ocean,water,dock,harbor,ship,marker,buoy	models
leather_cleaner_can	Leather Cleaner Can	James Ray Cock	CC0 1.0	2296	gltf,blend,fbx	props,containers,collection: the_shed,shed,cleaning,workshop,garage,car,leather,storage,spray,can,metal,clutter,leather care,maintenance,automotive,metal can,aerosol,polish	models
leipoldtia_schultzei	Leipoldtia Schultzei	Jenelle van Heerden	CC0 1.0	654080	gltf,blend,fbx	plants,collection: namaqualand,succulent,wildflower,flower,floral,african,purple,plant,flora,nature	models
